AuthorId,RecipeId,Time,HighCalories,HighProtein,LowFat,LowSugar,HighFiber
1383849B,48671,1378.9354583771465,1,Yes,0,0,0
777143B,11517,900.9745177489748,0.0,Indifferent,0,0,1
142849D,271210,600.06719227283,0.0,Indifferent,0,0,1
2002169292E,373039,2700.0023510428023,1,Yes,1,Indifferent,0
2001576791A,88880,4200.167219540905,1,Yes,0,Indifferent,0
2001249983E,149438,1799.8940200828686,0.0,Yes,1,Indifferent,1
280576C,159963,2099.2251542574536,0.0,Indifferent,1,0,1
2320934C,22539,600.2655202512689,1,Indifferent,0,0,0
2001031460B,50245,299.90544101603626,1,Yes,0,0,0
2002869357E,393411,599.3617733394128,0.0,Indifferent,1,Indifferent,1
2002802083D,186814,719.0206806245262,1,Indifferent,0,0,1
1515356C,87085,6899.192256091119,0.0,Indifferent,1,0,1
1941891A,20266,1499.8223868011562,1,Indifferent,0,0,1
2000605688A,52693,86399.69485899044,1,Indifferent,0,Indifferent,0
326252C,138231,298.62418156049307,0.0,Yes,0,Indifferent,0
2000718779E,310910,3600.7679064583485,1,Yes,1,0,0
209311B,222338,1200.169478248332,0.0,Indifferent,1,0,0
1278953A,88503,8520.484734983609,0.0,Indifferent,1,0,0
2001436586B,58901,1798.4663821406746,0.0,Indifferent,0,Indifferent,0
2000071107A,177951,132302.09084298162,0.0,Indifferent,1,0,0
1562416A,19379,2700.701654686253,0.0,Indifferent,1,Indifferent,0
809421B,16109,1798.688867152278,1,Yes,0,0,0
534062A,228338,8100.07558983561,1,Yes,0,0,1
2002348686D,247700,1497.9055883134902,1,Yes,0,Indifferent,1
101100A,89204,19800.05642564413,0.0,Indifferent,0,Indifferent,0
1042199B,72415,781.4654629642436,0.0,Indifferent,1,Indifferent,1
1889508E,64462,1198.4924998044478,0.0,Indifferent,1,0,0
2002424117D,26297,3299.9698044228403,0.0,Indifferent,1,0,1
717003C,219536,2579.118371682747,1,Yes,0,0,0
1137048B,123451,901.2278286153652,1,Indifferent,0,0,1
847008D,22503,300.2415497202844,0.0,Indifferent,0,Indifferent,0
2000745493D,69273,1501.0565743738655,1,Yes,1,0,0
2001296811B,379364,2699.6896721429307,1,Indifferent,0,0,0
2001704297B,50835,14399.100030080734,0.0,Yes,0,0,0
2002003804A,88238,4800.261487243167,0.0,Indifferent,1,0,1
33911B,266161,4200.3738437698585,0.0,Yes,0,0,1
2002826122A,89486,9300.174199996269,0.0,Yes,0,Indifferent,0
2000128742C,88740,2879.720359275155,1,Yes,0,0,0
54175D,52763,3600.1419957022354,0.0,Yes,0,0,1
982951D,259573,4201.273249801941,0.0,Indifferent,0,Indifferent,1
2931402A,49248,3900.3635588002953,0.0,Yes,0,Indifferent,0
1453805B,57891,2700.902535346106,0.0,Indifferent,0,Indifferent,1
2001989287B,43934,598.9344852934354,0.0,Indifferent,0,Indifferent,0
2000631596B,163467,1500.3250394621366,0.0,Indifferent,0,0,1
2000273382E,306882,1800.4485991807614,1,Yes,1,0,0
2001190541E,137253,1498.7947318981594,0.0,Yes,0,0,0
415518B,367660,3298.4659825093636,1,Indifferent,0,0,1
334084E,16511,3301.957175445273,0.0,Yes,0,Indifferent,1
2148501B,71405,2399.2918011673487,0.0,Indifferent,0,0,1
1841307D,246101,5099.422898881117,1,Indifferent,0,0,1
2001653513A,78959,22199.028936524413,0.0,Indifferent,0,0,0
1059475B,196553,1199.2802320050928,0.0,Indifferent,0,Indifferent,0
1803431873C,43585,299.3372985942027,0.0,Indifferent,1,0,1
1931687D,317184,1798.6905991573713,0.0,Indifferent,0,Indifferent,1
1066448C,65894,1799.3496389521856,0.0,Indifferent,0,Indifferent,0
1802621351C,228781,900.1894797253482,1,Indifferent,1,Indifferent,1
422860A,344991,2398.78408856538,1,Yes,0,0,0
38756A,86052,19199.344695258336,1,Yes,0,0,1
1625155A,395816,14400.373816216534,0.0,Yes,0,0,1
194755C,9326,1800.996035606481,1,Indifferent,0,Indifferent,0
2000816313C,229234,1200.398912623199,0.0,Indifferent,1,Indifferent,1
2000649870B,190682,4500.692910274331,1,Indifferent,0,0,0
2002009392E,198856,88798.35653887085,0.0,Yes,1,Indifferent,0
1453805B,24215,2999.536125117276,0.0,Indifferent,0,0,1
1803364292C,167055,2219.4716693844975,0.0,Yes,1,0,1
2001978856C,254086,4200.292148699538,0.0,Indifferent,1,0,1
668203E,98756,6298.706241539537,1,Indifferent,0,0,0
763460A,160181,3902.828497335997,1,Indifferent,0,0,1
2002701283B,26162,360.18204298578155,1,Indifferent,0,0,0
347722E,447759,1800.9827233212277,1,Yes,0,0,1
289582E,32548,8098.729138285208,1,Indifferent,0,0,1
2001424572A,117843,2100.533848977075,0.0,Yes,0,0,0
123548B,196398,6301.162124428292,0.0,Yes,0,Indifferent,1
286904E,362458,1499.2267237245453,0.0,Indifferent,0,Indifferent,0
84090D,177958,7198.716168678573,1,Yes,0,0,1
2198007A,272027,900.8559593798312,0.0,Indifferent,0,0,0
482596B,258279,1201.0383277258686,1,Yes,0,Indifferent,0
342841A,199636,721.0626998521595,0.0,Yes,0,0,0
519141D,136028,1800.3490627387953,1,Yes,0,Indifferent,0
1802442792A,238648,1081.4434640133834,0.0,Indifferent,1,0,1
1802621351C,373711,3600.3222419693648,0.0,Indifferent,1,0,1
116796D,461552,2999.589118963931,0.0,Indifferent,1,0,0
2001985729E,133563,1498.815336290072,0.0,Yes,1,Indifferent,1
2000504749E,51221,3899.3043169558896,0.0,Yes,0,0,1
2002598697E,83936,23398.15460991004,0.0,Yes,0,Indifferent,0
2002463647E,367913,600.3614556517831,0.0,Indifferent,1,Indifferent,0
446717E,249903,300.6873167592824,0.0,Indifferent,1,0,0
2000244773A,96499,2101.357367197418,0.0,Yes,1,0,1
1249033B,45809,14401.033964295326,0.0,Yes,0,0,0
2000593308B,180215,1801.4504658765704,0.0,Yes,0,0,1
1800040832A,88740,2881.1627006224307,0.0,Yes,1,0,0
1958875C,92095,359.1841201703167,0.0,Indifferent,0,0,0
822762B,140839,600.3948059549754,0.0,Indifferent,1,Indifferent,1
2071419B,90325,5399.577470927477,0.0,Indifferent,0,0,1
1518818A,486496,3901.418931426784,1,Indifferent,1,0,1
1221306D,168814,4798.218122713259,0.0,Indifferent,0,Indifferent,0
524635E,323616,5100.037599509014,1,Yes,0,Indifferent,0
1753385A,19259,1799.7343392866046,0.0,Indifferent,1,0,0
1803316815C,94342,779.6155724423322,0.0,Indifferent,1,0,0
2000376616A,205062,1801.3921836511172,0.0,Yes,0,Indifferent,0
1180182A,45809,14400.101284829689,1,Yes,0,Indifferent,1
2001510751C,134501,1500.2032383802762,1,Indifferent,0,Indifferent,0
394208A,119659,1498.9578386832925,1,Indifferent,0,Indifferent,1
2000088153B,101827,1199.0675888527342,0.0,Indifferent,0,0,0
2001791882C,130650,5100.217140464359,0.0,Indifferent,1,Indifferent,0
1802665399E,372770,1200.1847204646435,0.0,Indifferent,0,Indifferent,1
2002068116A,33921,3599.7642324760236,1,Indifferent,0,0,1
663907D,84475,1201.100512349446,0.0,Indifferent,0,0,0
1971438C,198460,2099.997547291296,0.0,Indifferent,0,Indifferent,1
23437B,15304,1500.282196905203,1,Yes,0,0,0
2000256156C,99476,3900.043871378663,1,Yes,0,0,1
1054613C,345526,899.6833055498029,0.0,Yes,1,0,1
767825A,132263,2401.5052482564392,0.0,Indifferent,0,Indifferent,0
1347424B,9032,1200.0805107344415,0.0,Indifferent,0,0,0
2001488665D,19678,4499.707549534644,0.0,Indifferent,1,0,0
184778E,42609,180.25918758859405,0.0,Indifferent,0,0,1
1233796D,128848,1801.2495298601011,0.0,Indifferent,0,0,0
2000088153B,92210,1800.188232629038,0.0,Indifferent,0,Indifferent,0
171292C,92095,360.9749285873718,1,Indifferent,1,0,0
1749086E,48241,1801.9235965432792,0.0,Yes,1,Indifferent,1
2001315103B,40802,1799.7775418110796,1,Yes,0,0,1
2000967366A,151740,720.321894515242,0.0,Indifferent,0,0,0
2001891641D,39111,4500.288873072923,0.0,Yes,1,0,1
126364A,217279,2699.4143904452712,0.0,Yes,0,Indifferent,1
331762E,64446,2098.1570813042754,0.0,Yes,0,Indifferent,1
1054613C,211569,1499.8493018654988,0.0,Yes,1,0,1
2000496755C,50255,2399.239677186402,1,Yes,1,Indifferent,0
2002285344C,199160,1800.827397349984,0.0,Yes,1,Indifferent,0
1137048B,285072,300.2684806288951,1,Indifferent,1,0,1
1658473A,394230,899.9827536431079,1,Indifferent,1,0,1
737258E,42094,1803.0739626777015,0.0,Yes,1,0,0
2000141054B,268358,901.1549089296076,1,Yes,0,0,0
2002463647E,313711,8998.987077470883,1,Indifferent,1,Indifferent,0
1017242C,21026,660.075045613844,0.0,Yes,0,Indifferent,0
2099417B,152367,17999.05994261788,1,Yes,0,0,1
411292D,238279,2100.303189233514,0.0,Indifferent,0,0,0
2000049959E,114343,3301.0104842919727,1,Indifferent,1,0,0
1572104B,73440,1800.1801374393672,1,Indifferent,1,0,0
1175033D,356963,1079.9938181618734,1,Yes,0,0,0
2001529029C,68698,302.35707742911234,0.0,Yes,0,Indifferent,0
799467A,33671,2699.6490268225034,1,Yes,1,0,1
832003B,166499,2999.928584472113,1,Yes,0,0,0
13141A,255227,1321.157450582206,0.0,Indifferent,0,Indifferent,0
770593D,12458,2100.6984257278127,0.0,Indifferent,0,Indifferent,0
2002162053E,276140,4498.807153456699,0.0,Indifferent,0,0,1
1803234286D,84104,2401.4792236653548,0.0,Yes,0,0,1
2001965232D,293634,2097.647004007283,1,Yes,1,Indifferent,0
405279E,23195,2700.436510373251,0.0,Yes,1,0,0
1170265D,82102,1201.324534115353,0.0,Indifferent,0,0,1
2095040A,73389,3599.37417857908,1,Indifferent,0,Indifferent,0
1325461E,190082,1560.250264910211,0.0,Indifferent,1,Indifferent,0
1091227A,189348,31500.74547512229,0.0,Indifferent,0,Indifferent,1
2001424572A,163258,1920.9511505370951,1,Indifferent,1,Indifferent,0
2735701C,35932,121.42561080633536,0.0,Indifferent,0,Indifferent,0
1803155692C,67256,2400.8034746027383,0.0,Indifferent,1,0,1
39273B,105130,3540.3228517013754,0.0,Yes,1,Indifferent,0
2000059607C,71344,300.71912507836316,0.0,Indifferent,1,Indifferent,1
2002046985B,263918,3000.601022812501,0.0,Indifferent,1,0,0
342877B,129166,118.74978557373493,1,Indifferent,1,0,0
182480B,12278,29399.080542812153,1,Yes,0,0,0
1091227A,64915,2999.739895723555,1,Yes,0,0,0
2001766009C,9351,300.11986064109556,1,Yes,0,0,0
2001499653B,183399,300.54596193322203,0.0,Indifferent,1,0,1
2001419845E,215637,1498.7984668564077,0.0,Indifferent,0,0,1
58562E,214952,1800.097866407386,0.0,Indifferent,0,0,0
2002798200E,450681,9000.776373542341,0.0,Yes,0,0,1
1562416A,45809,14400.190575961617,0.0,Yes,0,Indifferent,0
1073381B,168726,9001.171687230519,0.0,Indifferent,0,Indifferent,0
865897C,213717,3300.826642098611,0.0,Indifferent,0,0,0
2001685226D,100526,1500.827431473918,1,Yes,0,0,1
1871736C,54225,1799.8546232246017,0.0,Yes,0,0,0
1453805B,89847,1799.7650639018784,0.0,Yes,0,Indifferent,0
2000982774E,102587,1199.1684822273658,0.0,Indifferent,0,0,0
2002069875C,52500,1799.6369452590243,0.0,Indifferent,0,Indifferent,0
484884D,40041,298.92670395140846,0.0,Indifferent,1,0,0
837986A,168732,6299.883839418026,0.0,Indifferent,0,0,1
369012E,100526,1499.1942620382033,0.0,Yes,0,0,1
2001251672C,53544,900.0133203471091,0.0,Indifferent,1,0,0
1642390E,40839,2700.3168257666407,1,Yes,0,0,0
543952D,64160,2701.2046109524385,0.0,Indifferent,0,0,1
1453805B,304333,3300.53647185505,0.0,Indifferent,0,0,0
161441E,316070,89101.10228917301,0.0,Indifferent,1,Indifferent,0
2002058857A,45809,14400.127861338418,0.0,Yes,0,0,1
45368824E,39488,1501.33307432206,0.0,Yes,0,0,1
336373A,14824,1799.4771574022764,1,Yes,1,Indifferent,0
2002052920A,346734,600.3391137273637,0.0,Yes,0,0,0
75240C,9240,11700.865521528074,0.0,Yes,0,Indifferent,0
2144791E,79995,14699.747225785584,0.0,Indifferent,1,0,0
1134023B,437114,419.7055847720788,1,Yes,0,0,1
2001837438B,87736,4500.735803346816,1,Indifferent,0,0,0
1154749C,37154,2701.2147224409755,1,Indifferent,1,0,1
1674658C,483817,4199.471755456101,0.0,Indifferent,0,Indifferent,0
2198007A,430932,8999.624543536373,0.0,Yes,0,0,0
291742B,474980,1498.61003519639,0.0,Indifferent,1,0,0
392899A,59318,2999.564100657391,1,Yes,1,Indifferent,0
1803431873C,349479,3900.2499294733448,1,Indifferent,0,Indifferent,0
2001876827E,24459,2099.7348053212895,1,Yes,0,Indifferent,1
2026140A,484400,4199.376866333236,0.0,Yes,0,Indifferent,1
538888E,118537,1440.199807319916,1,Indifferent,0,0,1
2335307B,123522,3001.340595221211,0.0,Indifferent,1,0,1
88387B,474518,3600.674770709301,0.0,Indifferent,1,0,0
1054613C,219701,1261.4316894836263,0.0,Indifferent,0,Indifferent,0
2001626994D,71402,3901.385093191655,1,Indifferent,0,0,1
20517B,158734,173701.14099055855,0.0,Yes,0,0,0
973766B,460428,3601.101468039235,1,Yes,0,Indifferent,0
2000182771E,21668,32999.583092173976,0.0,Yes,1,0,0
2001750203A,2816,1802.4649502251627,0.0,Indifferent,0,0,0
11714345B,118852,8100.164382211816,1,Yes,0,0,1
106560B,305583,-2.469990006642383,0.0,Indifferent,0,Indifferent,1
676873C,100674,5399.458520688365,0.0,Indifferent,1,0,1
2001995458D,152250,4199.1816908864985,0.0,Yes,0,Indifferent,0
1800038737E,8739,902.0243667537916,0.0,Indifferent,0,0,0
11643471E,184901,10800.172599576928,1,Indifferent,0,Indifferent,1
439405E,317175,1500.1816225875175,0.0,Indifferent,1,0,0
2001376005E,292909,1681.1093698971251,0.0,Indifferent,1,0,1
1054613C,10198,6000.141178045871,1,Indifferent,0,Indifferent,1
2001470484B,87782,239.2042586403178,0.0,Yes,0,Indifferent,0
2735701C,96302,1200.6417153625698,1,Indifferent,0,0,0
2002704840D,373516,600.0900170889961,1,Indifferent,0,Indifferent,1
2205317B,271945,1198.9857574569762,1,Yes,0,Indifferent,1
1802621351C,386531,2097.1045643153275,0.0,Yes,0,0,0
2001719998B,164706,1318.074488441638,0.0,Yes,0,0,0
2000606240B,1387,3599.4627071167697,0.0,Yes,0,Indifferent,1
2002688003B,313787,1799.8070983798375,0.0,Yes,1,0,1
154522C,294381,1799.8400913106127,0.0,Indifferent,1,0,0
2001470393A,9254,1800.5640104596346,1,Indifferent,0,Indifferent,1
2000942732E,114392,2701.1006240089255,1,Yes,1,0,0
335936B,242506,7200.590555248117,1,Yes,0,Indifferent,0
1802360353E,59917,1500.1743444825647,0.0,Yes,0,Indifferent,1
123184D,59119,4501.720413385472,0.0,Indifferent,1,0,1
1701534E,254690,1800.6008828655936,0.0,Indifferent,1,0,0
195455A,324580,3601.484954486241,0.0,Yes,1,Indifferent,1
2000455877B,493861,3000.4287672647806,1,Yes,0,Indifferent,1
1800175778D,98327,2280.280435204382,0.0,Yes,0,Indifferent,1
2899117A,11134,19200.885879735455,1,Yes,0,Indifferent,0
2002157916B,140727,5099.940313426344,1,Indifferent,0,Indifferent,1
2002868304B,27409,3901.411155904439,0.0,Indifferent,0,Indifferent,0
2002732379B,100986,11399.627635760578,0.0,Indifferent,0,0,0
54175D,112795,5399.921619614632,1,Indifferent,1,0,0
1393573E,95308,780.840385730886,0.0,Yes,1,0,0
2002733876C,184205,11399.982104493036,0.0,Indifferent,1,0,0
2002030771E,414808,3600.34843997845,1,Indifferent,0,0,0
2001846067B,98867,899.9592665820496,1,Yes,1,0,0
249013C,64406,5400.702610287448,1,Indifferent,0,0,0
2001815145E,81435,419.2772533904425,0.0,Yes,0,Indifferent,0
2000867026D,423907,4200.256005082594,0.0,Indifferent,0,0,0
970088A,134997,1800.2918114008896,1,Yes,0,0,0
1803633773C,178370,1801.9950081051088,1,Yes,0,0,1
2096913E,176106,43919.785959961315,0.0,Yes,0,0,0
1802895080D,185759,419.02716419848383,1,Indifferent,1,0,1
1800084720A,28113,659.4154155405722,1,Indifferent,0,0,0
2610960E,174598,661.0179173984344,0.0,Indifferent,0,0,0
1155124A,158883,2399.5616332044515,0.0,Indifferent,0,Indifferent,0
1283870C,63068,3299.159066807483,1,Indifferent,0,0,0
2000207811B,48012,2098.7448186606293,1,Yes,0,Indifferent,0
2001393822A,26378,5399.265258674666,0.0,Indifferent,1,0,0
2002233761D,190039,899.3809419738071,1,Indifferent,0,0,0
2002024400D,300880,600.7164426956274,1,Indifferent,1,Indifferent,1
1802342765B,143690,1981.053174242052,1,Indifferent,1,0,0
1803408149E,38432,1499.3462914565243,0.0,Indifferent,0,Indifferent,1
1800144308E,283928,479.7908334671918,1,Yes,1,0,1
2237713C,109872,9599.95268050705,1,Indifferent,0,0,1
453157D,475572,1800.889550332624,0.0,Yes,0,Indifferent,1
2000450239A,154440,1799.8743853075791,1,Yes,0,0,1
2002839439B,88798,11700.671391077904,0.0,Indifferent,0,0,0
1802649741B,99456,599.4497592889478,1,Indifferent,0,0,1
2001414460B,12458,2100.7163036042466,0.0,Yes,0,Indifferent,0
344156A,331102,900.415073654375,0.0,Indifferent,0,Indifferent,0
667915C,79652,2999.487760610962,1,Yes,0,Indifferent,1
2002878749A,26778,901.9092664190688,1,Indifferent,1,0,0
556482C,12316,19497.66872468516,1,Yes,0,0,0
1803461391E,266043,120.11844868350364,0.0,Indifferent,0,Indifferent,1
316298A,266896,8400.405655141905,0.0,Indifferent,0,Indifferent,0
2000784946E,65768,2100.0531675390284,1,Indifferent,0,Indifferent,1
433715B,51222,900.6970890090049,0.0,Indifferent,1,0,1
2001313096B,9272,1800.5391533642858,1,Indifferent,1,0,0
2001999761B,52230,2399.4380349094613,1,Indifferent,0,0,0
61259D,35084,8398.94612913821,1,Yes,0,0,0
2000709925D,30783,7197.936903041516,0.0,Indifferent,0,Indifferent,0
1802644692C,54257,3900.2092182389706,0.0,Yes,0,Indifferent,1
394643C,74748,2100.08191943201,1,Yes,0,Indifferent,1
1415285E,186174,3598.9876831952306,1,Indifferent,0,Indifferent,1
2032354B,105007,29999.65615968435,1,Indifferent,0,0,0
8639A,208568,4500.587381345373,1,Indifferent,0,0,0
301068E,270043,4199.782350486569,0.0,Yes,0,Indifferent,0
2002798200E,204143,1199.012034348784,1,Yes,0,0,1
348804A,22198,3599.881976618363,0.0,Indifferent,0,Indifferent,0
272443B,387158,3001.0388069664627,1,Yes,0,0,0
1081891D,42472,299.65773551791057,1,Yes,0,0,1
1878422B,61902,4800.140718192087,0.0,Indifferent,1,Indifferent,1
2001389168C,361751,4200.444515014335,0.0,Indifferent,1,0,0
2001493791C,326087,2999.138722670604,0.0,Yes,0,Indifferent,1
2014201D,71658,602.7025612613443,1,Yes,0,0,0
2182309E,84142,8999.938355353546,0.0,Indifferent,0,0,1
320510B,189585,1802.0535156681708,0.0,Indifferent,0,Indifferent,0
2000028208A,35620,2100.472335486,0.0,Indifferent,1,0,0
2000191403C,402721,1198.575336478303,0.0,Yes,1,Indifferent,1
2001400359B,321715,1501.819556892282,0.0,Yes,0,0,1
2095140E,14480,2399.7760674307237,0.0,Yes,0,0,0
2002760136C,15242,179.65305915494366,0.0,Indifferent,1,Indifferent,0
1781799B,124874,900.0844569514337,0.0,Yes,0,Indifferent,0
1535409C,19424,1499.9845120251528,0.0,Yes,0,0,0
2002070164B,20537,4200.050141941973,1,Indifferent,0,0,0
891785A,58597,27000.076228395763,0.0,Indifferent,0,0,0
2001365198E,204184,2819.286801418002,1,Indifferent,0,0,1
2651259C,107235,1500.0977318577447,0.0,Indifferent,0,Indifferent,1
1490366B,204977,598.3035900184661,1,Yes,1,0,1
2453715B,76003,1801.4543420142688,1,Yes,0,0,0
2208398A,37837,1019.5751984348872,1,Indifferent,0,Indifferent,1
2001791882C,41653,2100.835006319968,1,Yes,1,0,1
2002843029C,24978,2099.1116677753835,0.0,Indifferent,0,Indifferent,0
306970D,85629,1200.3475366486175,1,Indifferent,0,Indifferent,0
1941891A,138399,3600.0563293943987,0.0,Indifferent,1,0,0
1814518A,80217,3899.463385054539,1,Yes,0,0,0
2001940368E,475631,1500.4706632325142,0.0,Indifferent,0,0,1
821643E,30200,1202.68126782124,0.0,Indifferent,1,0,0
1802931411A,97496,18899.715841339555,0.0,Indifferent,1,0,1
669719A,231757,719.7843938471998,1,Indifferent,1,Indifferent,1
2148501B,29301,599.593133402621,0.0,Indifferent,0,0,0
1802645685C,147551,1500.5366973112834,0.0,Yes,1,0,0
2001046545E,98844,2100.184226127331,1,Indifferent,0,0,0
1179181D,281699,5099.789101438103,0.0,Indifferent,1,Indifferent,1
11643471E,193219,2698.6867978768964,0.0,Indifferent,1,0,1
1400784B,136182,901.2914368575148,0.0,Indifferent,1,Indifferent,0
2755840A,73866,1499.7395775918046,0.0,Indifferent,0,Indifferent,1
148652B,93275,1500.8896238742882,0.0,Yes,0,0,1
243760A,333762,6600.090533466272,0.0,Yes,0,0,0
1800048375D,25902,1199.0483225658515,1,Yes,0,0,1
2416434E,251513,4502.103969690184,0.0,Indifferent,0,Indifferent,1
1031825D,139266,6600.831347335391,1,Indifferent,0,0,1
221472B,172632,2098.975502407286,0.0,Indifferent,1,0,0
2002097962C,41318,899.1140157768316,0.0,Yes,0,Indifferent,0
2000646490C,51858,2099.004420933124,1,Indifferent,0,Indifferent,0
2004296C,29679,19501.27779912417,1,Indifferent,1,Indifferent,0
479954C,23815,4799.837235464631,1,Yes,1,0,1
2002047292D,22539,600.6402896708018,1,Indifferent,0,0,0
2001948680C,423615,599.1308204037143,1,Indifferent,1,0,0
1453805B,483258,2999.4313197673873,0.0,Indifferent,0,0,1
2001158612B,97036,3000.078082885939,1,Indifferent,1,0,0
2001398266D,66268,5398.564139997894,1,Yes,0,0,1
2000092922E,46262,600.5567910925057,1,Yes,0,0,1
1599055B,385170,899.2337422481065,1,Indifferent,0,0,1
688184C,288885,1800.0338682575916,1,Yes,0,0,1
2250691A,116091,5400.157362070381,0.0,Indifferent,1,0,0
650474A,12398,11399.676379231223,1,Yes,0,0,0
1803253151B,3474,8400.043433823781,0.0,Yes,1,0,0
1054649A,33671,2698.9532175368477,1,Yes,0,0,1
10556512D,145936,15001.117535394917,0.0,Yes,0,0,0
2000758272B,147651,4801.381489477514,0.0,Indifferent,0,0,0
273368A,89107,1799.731024698006,0.0,Yes,0,0,0
747394D,53301,4499.634923308195,1,Indifferent,0,0,0
859191A,71895,22802.00965055298,0.0,Yes,0,Indifferent,0
2419637B,35785,2700.9583288673957,1,Indifferent,0,0,0
2002463647E,370066,1199.8799260186013,1,Indifferent,1,0,0
55802A,92855,1800.0029901166308,0.0,Indifferent,0,0,0
2001615560A,69736,5400.57523304323,1,Yes,0,Indifferent,0
1962067D,203211,4499.079795956268,1,Yes,0,Indifferent,0
636656E,235511,1800.904260026046,0.0,Yes,0,Indifferent,1
2002005196C,300021,2400.878066059232,0.0,Indifferent,1,0,0
1921848C,63375,10802.082992567488,0.0,Indifferent,1,0,0
663198E,237381,299.6958032785655,0.0,Indifferent,1,0,0
2001727079A,171269,1801.1437812772767,1,Indifferent,1,0,0
1216181A,96994,2398.8480038695852,0.0,Indifferent,1,Indifferent,1
67623D,187910,3600.5759239406743,0.0,Yes,0,Indifferent,1
12892C,409401,-0.2108357766455743,0.0,Indifferent,1,0,0
2001803709B,194297,1199.4684187686191,1,Indifferent,0,0,1
1811586D,11463,1800.791101414192,1,Indifferent,0,0,1
342841A,97340,4200.541425625895,1,Yes,0,0,0
767877C,107263,3299.4184873527165,0.0,Indifferent,0,0,0
2000279829B,102331,5100.838239766538,0.0,Indifferent,1,0,0
1887896D,79271,3600.2868395753258,0.0,Yes,0,0,1
248523A,55351,5999.593127989723,1,Indifferent,0,0,0
571171D,494926,2099.6610536940266,0.0,Indifferent,1,0,0
2001704692A,296724,898.1119660653726,0.0,Yes,0,0,0
57850C,138636,2700.1236333658376,0.0,Indifferent,1,0,1
2002315637D,83625,900.3192299473352,0.0,Yes,1,0,0
254782C,235092,2999.9822499103607,0.0,Yes,0,0,0
2026574C,37408,3300.553952152411,0.0,Indifferent,0,0,1
2001792947E,27208,1799.7847211861747,0.0,Indifferent,0,0,1
191967A,144037,5400.067535384707,1,Yes,1,0,0
2000450103C,80419,3300.9836734468126,1,Yes,0,Indifferent,0
2002306126B,135223,2099.619366919285,0.0,Yes,0,Indifferent,0
1453805B,183417,120.580141567422,0.0,Yes,1,Indifferent,0
2002331397A,45809,14400.22051157418,1,Yes,0,0,1
732788A,322452,4500.127401971761,1,Yes,0,0,0
2000631596B,93078,2278.692824317849,0.0,Yes,0,0,1
130592A,362458,1501.2202589164344,1,Indifferent,0,0,0
40328D,175630,4799.502615821205,1,Indifferent,0,0,1
1312033D,23218,5400.500471452519,0.0,Yes,1,0,0
2000404859E,12298,1801.041673940676,1,Indifferent,0,Indifferent,0
550646E,389834,899.0356883445814,0.0,Yes,0,Indifferent,0
785498C,37374,2399.436808999993,0.0,Indifferent,1,Indifferent,1
2002223590D,76425,898.7455433329219,1,Indifferent,0,0,0
528750B,60325,1498.9051725420366,1,Indifferent,1,0,0
384777D,108447,779.151479999624,0.0,Indifferent,1,0,0
1413556D,179549,7199.855404181414,0.0,Indifferent,0,Indifferent,0
2001225847B,29775,2099.2696790921823,0.0,Yes,0,0,0
2001529029C,15057,2398.7626695681774,0.0,Yes,0,0,1
35616A,207100,1500.6864832629904,0.0,Indifferent,1,Indifferent,1
759287B,238590,1199.725230965814,0.0,Indifferent,0,Indifferent,0
2002718438D,298695,2700.386047508587,0.0,Indifferent,1,0,0
1803436455D,37480,1199.495261637033,0.0,Indifferent,0,0,0
158201E,135169,1138.295458354047,0.0,Yes,0,Indifferent,0
462913E,19170,4799.726400094549,0.0,Indifferent,0,Indifferent,1
1802620689B,164706,1321.8176760395413,0.0,Yes,1,Indifferent,1
1693355A,193370,1800.2584468928335,1,Indifferent,0,0,0
2001108643A,251309,8100.723045432715,0.0,Yes,1,0,1
2001294860C,441205,3298.3067384061637,0.0,Indifferent,0,Indifferent,0
857199D,98867,899.0480387355343,1,Indifferent,0,Indifferent,0
2919616E,280821,1500.2429705267896,1,Yes,0,Indifferent,0
2004353E,4627,7922.2797295287455,1,Indifferent,1,0,1
1093851D,24857,2700.5608743440407,0.0,Indifferent,1,0,1
449920B,17697,2099.089951361447,0.0,Indifferent,1,Indifferent,0
167762B,162190,2400.0965878176644,0.0,Indifferent,0,0,1
178308C,330268,839.1688917662369,0.0,Indifferent,1,0,0
2497674C,528131,1200.9842317795278,0.0,Indifferent,1,0,1
2001071167D,106996,2099.672532574403,0.0,Indifferent,1,Indifferent,1
2001544117E,251513,4500.811029868512,0.0,Yes,0,Indifferent,0
1639033B,367072,4200.02738399,1,Yes,0,0,0
278061E,83669,4800.747005708571,1,Indifferent,0,0,0
121618E,107973,5399.136197013375,1,Yes,0,0,0
90854E,272628,1739.1048831547166,0.0,Indifferent,1,0,0
1697344A,128373,2039.2333232208157,0.0,Indifferent,0,Indifferent,1
2002141716D,71085,3301.3031045667503,0.0,Indifferent,1,Indifferent,0
615008C,113019,3298.999394909077,0.0,Yes,0,Indifferent,0
2095040A,107712,1802.1172004779216,0.0,Indifferent,0,0,1
2416847E,222506,7200.520346746781,1,Yes,0,0,1
1453805B,396734,10801.844843699691,0.0,Indifferent,0,Indifferent,1
123670A,272815,5399.989140709122,1,Indifferent,1,Indifferent,1
476152A,32719,1199.6134423313454,1,Indifferent,0,0,1
356966C,23694,1500.1246290542829,0.0,Yes,1,Indifferent,1
2001784569A,51459,3000.8705834218804,0.0,Yes,0,0,0
